{@BATCH|Board1|Rev|3286|1||Grading|210731160414|Grader|Cisco-06|testplan_bdg|i3070 09.10p WN(full)
{@BTEST|Analog Incircuit Vacuum off|01|210731160414|000182|0|all||n|1|210731160716||1
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r162_r0|01
{@A-RES|1|-7.908876E+06}
}
{@BLOCK|r162_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r162_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r162_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r168_r0|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r168_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r168_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r168_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r169_r0|01
{@A-RES|1|-6.726678E+06}
}
{@BLOCK|r169_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r169_r2|01
{@A-RES|1|-6.726678E+06}
}
{@BLOCK|r169_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r170_r0|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r170_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r170_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r170_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r171_r0|01
{@A-RES|1|-7.908876E+06}
}
{@BLOCK|r171_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r171_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r171_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r172_r0|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r172_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r172_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r172_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r173_r0|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r173_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r173_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r173_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r177_r0|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r177_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r161_r3|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r174_r0|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r174_r1|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r174_r2|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r174_r3|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r175|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r180_r0|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r180_r1|01
{@A-RES|1|+1.024283E+08}
}
{@BLOCK|r180_r2|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r180_r3|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r226_sa|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r230_sa|01
{@A-RES|1|+1.024283E+08}
}
{@BLOCK|r233|01
{@A-RES|1|+9.080838E+07}
}
{@BLOCK|r234|01
{@A-RES|1|+1.024283E+08}
}
{@BLOCK|r237|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r239|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r177_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r177_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r178_r0|01
{@A-RES|1|-7.908876E+06}
}
{@BLOCK|r178_r1|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r178_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r178_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r179_c4|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r253|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r46_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r47_sa|01
{@A-RES|1|-1.176502E+07}
}
{@BLOCK|r179_sa|01
{@A-RES|1|-1.176502E+07}
}
{@BLOCK|r180_sa|01
{@A-RES|1|-1.590292E+07}
}
{@BLOCK|r202_im|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r223_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r225_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r262|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r167_r3|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r228_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r229_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r262_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r263_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r264_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r265_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r266_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r267_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r268_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r269_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r270_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r271_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r272_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r273_sa|01
{@A-RES|1|-5.749575E+06}
}
{@BLOCK|r274_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r254|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r256|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r261|01
{@A-RES|1|-6.726678E+06}
}
{@BLOCK|r263|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r267|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r272|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r273|01
{@A-RES|1|-7.908876E+06}
}
{@BLOCK|r276|01
{@A-RES|1|-7.908876E+06}
}
{@BLOCK|r275_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r290_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r291_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r292_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r293_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r294_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r295_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r296_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r297_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r299_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r300_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r301_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r302_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r303_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r318_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r319_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r320_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r321_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r322_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r323_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r324_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r325_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r327_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r328_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r329_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r330_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r331_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r346_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r351_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r352_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r353_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r355_sa|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r249|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r255|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r266|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r274|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r283|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r295|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r401|01
{@A-RES|1|+2.335912E+07}
}
{@BLOCK|r421_sa|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r422_sa|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r423_sa|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r448|01
{@A-RES|1|+4.539919E+07}
}
{@BLOCK|r471|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r473|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r474|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r475|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r525|01
{@A-RES|1|+1.024283E+08}
}
{@BLOCK|r356_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r357_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r358_sa|01
{@A-RES|1|-5.749575E+06}
}
{@BLOCK|r359_sa|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r417_sa|01
{@A-RES|1|-5.749575E+06}
}
{@BLOCK|r449|01
{@A-RES|1|+4.519646E+07}
}
{@BLOCK|r690|01
{@A-RES|1|-6.587581E+06}
}
{@BLOCK|r691|01
{@A-RES|1|-6.140117E+06}
}
{@BLOCK|r298_sa|01
{@A-RES|1|-1.176502E+07}
}
{@BLOCK|r326_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r347_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r348_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r349_sa|01
{@A-RES|1|-1.176502E+07}
}
{@BLOCK|r350_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r426_sa|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r694|01
{@A-RES|1|-1.176502E+07}
}
{@BLOCK|r526|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r711|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r954|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r955|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r956|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r957|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1039|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1157|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1189|01
{@A-RES|1|+1.024283E+08}
}
{@BLOCK|r1198|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1199|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1200|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1202|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1347|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1348|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1362|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1694_c1|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1694_c2|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r1694_c3|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1694_c4|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1767_c1|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1767_c2|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1767_c3|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r1767_c4|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4361_r0|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4362_r0|01
{@A-RES|1|-4.294555E+07}
}
{@BLOCK|r4385_r0|01
{@A-RES|1|-4.294555E+07}
}
{@BLOCK|r4399_r0|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4399_r1|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r4399_r2|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4399_r3|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4400_r0|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4400_r1|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r4400_r2|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4400_r3|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|r4418_r0|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4418_r1|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4418_r2|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r4418_r3|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn1%pin_2_7|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|rn1%pin_3_6|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn1%pin_4_5|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn11%pin_1_8|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn11%pin_2_7|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn11%pin_3_6|01
{@A-RES|1|+3.145228E+07}
}
{@BLOCK|rn70%pin_1_8|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn70%pin_2_7|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|rn70%pin_3_6|01
{@A-RES|1|+4.812652E+07}
}
{@BLOCK|r3_99|01
{@A-RES|1|-6.835006E+07}
}
{@BLOCK|r3_qd|01
{@A-RES|1|-5.936458E+07}
}
{@BLOCK|r4_qd|01
{@A-RES|1|-5.936458E+07}
}
{@BLOCK|r10_q3v3r|01
{@A-RES|1|-8.053867E+07}
}
{@BLOCK|r10_qa|01
{@A-RES|1|-5.936458E+07}
}
{@BLOCK|r10_rr|01
{@A-RES|1|-5.936458E+07}
}
{@BLOCK|r25_q3v3r|01
{@A-RES|1|-5.998992E+07}
}
{@BLOCK|r25_qa|01
{@A-RES|1|-4.700634E+07}
}
{@BLOCK|r25_rr|01
{@A-RES|1|-6.705299E+07}
}
{@BLOCK|r4_99|01
{@A-RES|1|-4.476575E+08}
}
{@BLOCK|r452_q0|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r452_q1|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r452_q2|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r452_q3|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r452_q4|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r452_q5|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r281|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r282|01
{@A-RES|1|-6.726678E+06}
}
{@BLOCK|r284|01
{@A-RES|1|-6.726678E+06}
}
{@BLOCK|r354_sa|01
{@A-RES|1|-7.908876E+06}
}
{@BLOCK|r4361_r1|01
{@A-RES|1|-6.726678E+06}
}
{@BLOCK|r4361_r2|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r4361_r3|01
{@A-RES|1|-7.270030E+06}
}
{@BLOCK|r452_q8|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r452_q6|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r452_q7|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r453_q0|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r453_q1|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r453_q2|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r453_q3|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r453_q4|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r453_q5|01
{@A-RES|1|-7.489814E+05}
}
{@BLOCK|r452_q9|01
{@A-RES|1|-1.752557E+06}
}
{@BLOCK|r452_q10|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r452_q11|01
{@A-RES|1|-1.467034E+06}
}
{@BLOCK|r452_q12|01
{@A-RES|1|-1.467034E+06}
}
{@BLOCK|r452_q15|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r453_q8|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r453_q9|01
{@A-RES|1|-1.467034E+06}
}
{@BLOCK|r453_q10|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r4_p3v3|01
{@A-RES|1|+1.936810E+06}
}
{@BLOCK|r232_sa|01
{@A-RES|1|+2.168005E+06}
}
{@BLOCK|r233_sa|01
{@A-RES|1|+2.168005E+06}
}
{@BLOCK|r452_q13|01
{@A-RES|1|+2.461877E+06}
}
{@BLOCK|r452_q14|01
{@A-RES|1|+2.168005E+06}
}
{@BLOCK|r673|01
{@A-RES|1|+4.541465E+06}
}
{@BLOCK|r674|01
{@A-RES|1|+9.082641E+06}
}
{@BLOCK|r1113|01
{@A-RES|1|+6.053632E+07}
}
{@BLOCK|r793|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r794|01
{@A-RES|1|-1.590292E+07}
}
{@BLOCK|r1201|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r1365|01
{@A-RES|1|-1.352455E+07}
}
{@BLOCK|r4_adv|01
{@A-RES|1|-1.390160E+07}
}
{@BLOCK|r4_p1|01
{@A-RES|1|-1.315823E+06}
}
{@BLOCK|r510|01
{@A-RES|1|-1.419127E+06}
}
{@BLOCK|r5|01
{@A-RES|1|+7.534605E+05}
}
{@BLOCK|r453_q11|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r453_q12|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r453_q13|01
{@A-RES|1|-1.467034E+06}
}
{@BLOCK|r453_q14|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r453_q15|01
{@A-RES|1|-1.597135E+06}
}
{@BLOCK|r8a_q2|01
{@A-RES|1|+2.251093E+06}
}
{@BLOCK|r8a_q6|01
{@A-RES|1|+2.250843E+06}
}
{@BLOCK|r8a_q7|01
{@A-RES|1|-6.522171E+07}
}
{@BLOCK|r1509|01
{@A-RES|1|+2.168005E+06}
}
{@BLOCK|r2543|01
{@A-RES|1|+6.056292E+06}
}
{@BLOCK|r8a_q0|01
{@A-RES|1|+2.270647E+06}
}
{@BLOCK|r8a_q1|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8a_q3|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8a_q4|01
{@A-RES|1|+1.135261E+06}
}
{@BLOCK|r8a_q5|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8a_q10|01
{@A-RES|1|-2.270647E+06}
}
{@BLOCK|r8a_q8|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8a_q9|01
{@A-RES|1|+1.125421E+06}
}
{@BLOCK|r8b_q6|01
{@A-RES|1|+1.125672E+06}
}
{@BLOCK|r8b_q7|01
{@A-RES|1|+1.125546E+06}
}
{@BLOCK|r8b_q8|01
{@A-RES|1|+7.502809E+05}
}
{@BLOCK|r8b_q9|01
{@A-RES|1|+7.503643E+05}
}
{@BLOCK|r8b_q10|01
{@A-RES|1|+1.125421E+06}
}
{@BLOCK|r8b_q11|01
{@A-RES|1|+7.502809E+05}
}
{@BLOCK|r8a_q11|01
{@A-RES|1|+2.270897E+06}
}
{@BLOCK|r8a_q12|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8a_q13|01
{@A-RES|1|+2.270522E+06}
}
{@BLOCK|r8a_q14|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8a_q15|01
{@A-RES|1|-2.270772E+06}
}
{@BLOCK|r9a_q0|01
{@A-RES|1|+2.270647E+06}
}
{@BLOCK|r9a_q1|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r9a_q2|01
{@A-RES|1|+1.135261E+06}
}
{@BLOCK|r8b_q12|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r8b_q13|01
{@A-RES|1|+1.125546E+06}
}
{@BLOCK|r8b_q14|01
{@A-RES|1|+1.125359E+06}
}
{@BLOCK|r8b_q15|01
{@A-RES|1|+2.250843E+06}
}
{@BLOCK|r9a_q4|01
{@A-RES|1|+7.502809E+05}
}
{@BLOCK|r9a_q6|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r9a_q7|01
{@A-RES|1|+5.627420E+05}
}
{@BLOCK|r9a_q8|01
{@A-RES|1|+2.250718E+06}
}
{@BLOCK|r9a_q3|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r9a_q5|01
{@A-RES|1|+1.135323E+06}
}
{@BLOCK|r9a_q10|01
{@A-RES|1|+1.135323E+06}
}
{@BLOCK|r9a_q11|01
{@A-RES|1|+2.270647E+06}
}
{@BLOCK|r9a_q12|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r9a_q13|01
{@A-RES|1|+2.270772E+06}
}
{@BLOCK|r9a_q14|01
{@A-RES|1|+2.270271E+06}
}
{@BLOCK|r9a_q15|01
{@A-RES|1|+2.270522E+06}
}
{@BLOCK|r8b_q0|01
{@A-RES|1|+4.520763E+05}
}
{@BLOCK|r8b_q1|01
{@A-RES|1|+2.260381E+06}
}
{@BLOCK|r8b_q2|01
{@A-RES|1|+1.130191E+06}
}
{@BLOCK|r8b_q3|01
{@A-RES|1|+7.534188E+05}
}
{@BLOCK|r8b_q4|01
{@A-RES|1|+1.130128E+06}
}
{@BLOCK|r8b_q5|01
{@A-RES|1|+5.650953E+05}
}
{@BLOCK|r9b_q0|01
{@A-RES|1|+5.650953E+05}
}
{@BLOCK|r9b_q1|01
{@A-RES|1|+7.534605E+05}
}
{@BLOCK|r9a_q9|01
{@A-RES|1|+1.125421E+06}
}
{@BLOCK|r9b_q6|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r9b_q7|01
{@A-RES|1|+5.627107E+05}
}
{@BLOCK|r9b_q8|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r9b_q9|01
{@A-RES|1|+2.250593E+06}
}
{@BLOCK|r9b_q10|01
{@A-RES|1|+2.250593E+06}
}
{@BLOCK|r9b_q11|01
{@A-RES|1|-2.250843E+06}
}
{@BLOCK|r9b_q12|01
{@A-RES|1|+7.501975E+05}
}
{@BLOCK|r453_q6|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r453_q7|01
{@A-RES|1|-7.191943E+05}
}
{@BLOCK|r911|01
{@A-RES|1|+1.130256E+06}
}
{@BLOCK|r912|01
{@A-RES|1|+5.650967E+05}
}
{@BLOCK|r913|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r914|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r915|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r916|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r917|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r918|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r919|01
{@A-RES|1|+7.535040E+05}
}
{@BLOCK|r920|01
{@A-RES|1|+2.260637E+06}
}
{@BLOCK|r921|01
{@A-RES|1|+1.130256E+06}
}
{@BLOCK|r922|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r923|01
{@A-RES|1|+1.130256E+06}
}
{@BLOCK|r924|01
{@A-RES|1|+1.130319E+06}
}
{@BLOCK|r9b_q2|01
{@A-RES|1|+7.534605E+05}
}
{@BLOCK|r9b_q3|01
{@A-RES|1|+1.130316E+06}
}
{@BLOCK|r9b_q4|01
{@A-RES|1|+2.260256E+06}
}
{@BLOCK|r9b_q5|01
{@A-RES|1|+5.650953E+05}
}
{@BLOCK|r12|01
{@A-RES|1|+1.130128E+06}
}
{@BLOCK|r13|01
{@A-RES|1|+5.650953E+05}
}
{@BLOCK|r323|01
{@A-RES|1|+1.130191E+06}
}
{@BLOCK|r1016|01
{@A-RES|1|+5.650641E+05}
}
{@BLOCK|r1017|01
{@A-RES|1|+4.521013E+05}
}
{@BLOCK|r1018|01
{@A-RES|1|+7.535438E+05}
}
{@BLOCK|r1019|01
{@A-RES|1|+2.260381E+06}
}
{@BLOCK|r1020|01
{@A-RES|1|+5.650328E+05}
}
{@BLOCK|r1025|01
{@A-RES|1|+2.260381E+06}
}
{@BLOCK|r1026|01
{@A-RES|1|+5.650953E+05}
}
{@BLOCK|r1130|01
{@A-RES|1|+7.535438E+05}
}
{@BLOCK|r1229|01
{@A-RES|1|+1.130191E+06}
}
{@BLOCK|r925|01
{@A-RES|1|+7.535040E+05}
}
{@BLOCK|r926|01
{@A-RES|1|+2.260512E+06}
}
{@BLOCK|r927|01
{@A-RES|1|+2.260512E+06}
}
{@BLOCK|r928|01
{@A-RES|1|+1.130131E+06}
}
{@BLOCK|r5_p1|01
{@A-RES|1|-8.053892E+07}
}
{@BLOCK|r5_p3v3|01
{@A-RES|1|-6.834957E+07}
}
{@BLOCK|r06_ra|01
{@A-RES|1|-6.834957E+07}
}
{@BLOCK|r8|01
{@A-RES|1|-7.813426E+05}
}
{@BLOCK|r1231|01
{@A-RES|1|+9.999999E+99}
}
{@BLOCK|r1233|01
{@A-RES|1|+1.130191E+06}
}
{@BLOCK|r1352|01
{@A-RES|1|+1.130128E+06}
}
{@BLOCK|r1484|01
{@A-RES|1|+1.130253E+06}
}
{@BLOCK|r1485|01
{@A-RES|1|+1.130191E+06}
}
{@BLOCK|r1879|01
{@A-RES|1|+7.534605E+05}
}
{@BLOCK|r2526|01
{@A-RES|1|+7.534188E+05}
}
{@BLOCK|r15_im|01
{@A-RES|1|+4.527078E+05}
}
{@BLOCK|r09_ra|01
{@A-RES|1|+1.808766E+06}
}
{@BLOCK|r9_adv|01
{@A-RES|1|-7.105330E+06}
}
{@BLOCK|r09_q3v3r|01
{@A-RES|1|+7.230104E+06}
}
{@BLOCK|r09_qa|01
{@A-RES|1|+3.614852E+06}
}
{@BLOCK|r09_rr|01
{@A-RES|1|+3.614451E+06}
}
{@BLOCK|r21_qd|01
{@A-RES|1|+3.615052E+06}
}
{@BLOCK|r130|01
{@A-RES|1|+2.410168E+06}
}
{@BLOCK|r230|01
{@A-RES|1|-1.032700E+06}
}
{@BLOCK|r08_ra|01
{@A-RES|1|+6.062907E+05}
}
{@BLOCK|r10|01
{@A-RES|1|+2.680826E+07}
}
{@BLOCK|r22_q3v3r|01
{@A-RES|1|+2.680826E+07}
}
{@BLOCK|r22_qa|01
{@A-RES|1|+2.335918E+07}
}
{@BLOCK|r22_rr|01
